country_name,country_code,indicator_code,value,year,region,income_group
Mali,MLI,SE.SEC.ENRR,7.56,1984,Sub-Saharan Africa,Low income
Mali,MLI,SE.SEC.ENRR,10.66,1995,Sub-Saharan Africa,Low income
Mali,MLI,SE.SEC.ENRR,12.19,1997,Sub-Saharan Africa,Low income
Mali,MLI,SE.SEC.ENRR,11.2,1996,Sub-Saharan Africa,Low income
Mali,MLI,SE.TER.ENRR,0.64,1989,Sub-Saharan Africa,Low income
Mali,MLI,SE.TER.ENRR,0.98,1986,Sub-Saharan Africa,Low income
Mali,MLI,SE.TER.ENRR,0.71,1982,Sub-Saharan Africa,Low income
Mali,MLI,SE.TER.ENRR,1.08,1984,Sub-Saharan Africa,Low income
Mali,MLI,SE.ADT.LITR.ZS,33.07,2015,Sub-Saharan Africa,Low income
Mali,MLI,SE.ADT.LITR.ZS,31.1,2010,Sub-Saharan Africa,Low income
Mali,MLI,SE.XPD.TOTL.GD.ZS,3.42,2008,Sub-Saharan Africa,Low income
Oman,OMN,SE.PRM.ENRR,80.59,1989,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,94.02,2001,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,106.83,2012,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,93.48,2008,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,86.11,1994,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,41.11,1977,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,72.65,1986,Middle East & North Africa,High income
Oman,OMN,SE.SEC.ENRR,91.09,2007,Middle East & North Africa,High income
Oman,OMN,SE.SEC.ENRR,0.19,1973,Middle East & North Africa,High income
Oman,OMN,SE.SEC.ENRR,97.88,2013,Middle East & North Africa,High income
Oman,OMN,SE.SEC.ENRR,51.6,1992,Middle East & North Africa,High income
Oman,OMN,SE.SEC.ENRR,68.28,1996,Middle East & North Africa,High income
Oman,OMN,SE.SEC.ENRR,18.4,1983,Middle East & North Africa,High income
Oman,OMN,SE.SEC.ENRR,86.91,2003,Middle East & North Africa,High income
Oman,OMN,SE.TER.ENRR,0.02,1981,Middle East & North Africa,High income
Oman,OMN,SE.TER.ENRR,0.08,1984,Middle East & North Africa,High income
Oman,OMN,SE.ADT.LITR.ZS,91.98,2014,Middle East & North Africa,High income
Oman,OMN,SE.ADT.LITR.ZS,86.94,2010,Middle East & North Africa,High income
Oman,OMN,SE.XPD.TOTL.GD.ZS,4.02,2001,Middle East & North Africa,High income
Oman,OMN,SE.XPD.TOTL.GD.ZS,3.2,2000,Middle East & North Africa,High income
Oman,OMN,SE.XPD.TOTL.GD.ZS,2.84,1990,Middle East & North Africa,High income
Oman,OMN,SE.XPD.TOTL.GD.ZS,2.98,1989,Middle East & North Africa,High income
Oman,OMN,SE.XPD.TOTL.GD.ZS,3.51,1993,Middle East & North Africa,High income
Peru,PER,SE.PRM.ENRR,117.56,1982,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,117.77,1990,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,118.03,2004,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,101.44,2012,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,113.88,1986,Latin America & Caribbean,Upper middle income
United Arab Emirates,ARE,SE.ADT.LITR.ZS,71.24,1985,Middle East & North Africa,High income
Argentina,ARG,SE.PRM.ENRR,119.35,2007,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.PRM.ENRR,106.78,1977,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.PRM.ENRR,106.36,1987,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.PRM.ENRR,117.36,2000,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.PRM.ENRR,106.08,1986,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.PRM.ENRR,105.86,1976,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.PRM.ENRR,106.89,1980,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.PRM.ENRR,105.56,1984,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.SEC.ENRR,65.22,1984,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.SEC.ENRR,106.78,2014,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.SEC.ENRR,69.99,1987,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.SEC.ENRR,103.6,2011,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.SEC.ENRR,68.73,1994,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.TER.ENRR,79.99,2013,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.TER.ENRR,63.79,2005,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.TER.ENRR,23.88,1977,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.TER.ENRR,66.35,2007,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.TER.ENRR,28.84,1984,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.TER.ENRR,13.41,1970,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.TER.ENRR,23.96,1982,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.TER.ENRR,15.37,1971,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.TER.ENRR,62.23,2002,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.ADT.LITR.ZS,98.09,2015,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.XPD.TOTL.GD.ZS,1.78,1973,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.XPD.TOTL.GD.ZS,4.01,2002,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.XPD.TOTL.GD.ZS,1.17,1976,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.XPD.TOTL.GD.ZS,2.61,1980,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.XPD.TOTL.GD.ZS,3.84,2005,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.XPD.TOTL.GD.ZS,5.33,2014,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.XPD.TOTL.GD.ZS,1.94,1978,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.XPD.TOTL.GD.ZS,1.05,1989,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.XPD.TOTL.GD.ZS,4.58,2000,Latin America & Caribbean,Upper middle income
Argentina,ARG,SE.XPD.TOTL.GD.ZS,4.99,2010,Latin America & Caribbean,Upper middle income
Fiji,FJI,SE.PRM.ENRR,107.53,1992,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,70.39,1981,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,58.85,1972,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,71.23,1983,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,64.36,1974,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,69.79,1976,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,71.68,1984,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,90.85,2004,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,55.01,1971,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,91.01,2006,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,78.34,2000,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.SEC.ENRR,82.35,2002,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.TER.ENRR,1.22,1972,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.TER.ENRR,2.37,1980,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.TER.ENRR,2.72,1982,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.XPD.TOTL.GD.ZS,4.25,2008,East Asia & Pacific,Upper middle income
Fiji,FJI,SE.XPD.TOTL.GD.ZS,6.16,2004,East Asia & Pacific,Upper middle income
Iraq,IRQ,SE.PRM.ENRR,106.65,1981,Middle East & North Africa,Upper middle income
Iraq,IRQ,SE.PRM.ENRR,90.13,1978,Middle East & North Africa,Upper middle income
Iraq,IRQ,SE.SEC.ENRR,38.84,1996,Middle East & North Africa,Upper middle income
Iraq,IRQ,SE.SEC.ENRR,49.89,1983,Middle East & North Africa,Upper middle income
Iraq,IRQ,SE.SEC.ENRR,27.48,1973,Middle East & North Africa,Upper middle income
Iraq,IRQ,SE.TER.ENRR,10.87,1987,Middle East & North Africa,Upper middle income
Iraq,IRQ,SE.TER.ENRR,6.09,1974,Middle East & North Africa,Upper middle income
Iraq,IRQ,SE.TER.ENRR,15.93,2004,Middle East & North Africa,Upper middle income
Iraq,IRQ,SE.TER.ENRR,12.09,2000,Middle East & North Africa,Upper middle income
Iraq,IRQ,SE.TER.ENRR,8.27,1979,Middle East & North Africa,Upper middle income
Iraq,IRQ,SE.TER.ENRR,5.21,1972,Middle East & North Africa,Upper middle income
Armenia,ARM,SE.PRM.ENRR,98.47,2015,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.PRM.ENRR,94.62,2004,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.PRM.ENRR,94.73,1994,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.PRM.ENRR,102.47,1991,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.PRM.ENRR,102.58,1993,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.PRM.ENRR,98.53,2000,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.SEC.ENRR,91.06,2005,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.SEC.ENRR,88.5,2015,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.SEC.ENRR,93.89,2006,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.SEC.ENRR,91.32,1991,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.SEC.ENRR,95.06,1994,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.SEC.ENRR,92.71,2008,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.SEC.ENRR,88.32,2004,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.TER.ENRR,25.42,1991,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.TER.ENRR,25.41,1992,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.TER.ENRR,19.02,1995,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.TER.ENRR,34.86,2000,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.TER.ENRR,16.82,1996,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.TER.ENRR,44.31,2015,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.TER.ENRR,17.57,1986,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.XPD.TOTL.GD.ZS,2.48,2004,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.XPD.TOTL.GD.ZS,1.85,1996,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.XPD.TOTL.GD.ZS,3.17,2008,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.XPD.TOTL.GD.ZS,2.25,2014,Europe & Central Asia,Upper middle income
Armenia,ARM,SE.XPD.TOTL.GD.ZS,2.24,1999,Europe & Central Asia,Upper middle income
Antigua and Barbuda,ATG,SE.PRM.ENRR,91.78,1974,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,SE.PRM.ENRR,86.98,1977,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,SE.PRM.ENRR,100.14,1992,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,SE.PRM.ENRR,109.15,1995,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,SE.SEC.ENRR,105.39,2012,Latin America & Caribbean,High income
Australia,AUS,SE.PRM.ENRR,104.71,1974,East Asia & Pacific,High income
Australia,AUS,SE.PRM.ENRR,104.98,2007,East Asia & Pacific,High income
Australia,AUS,SE.PRM.ENRR,101.88,2004,East Asia & Pacific,High income
Australia,AUS,SE.PRM.ENRR,100.26,1999,East Asia & Pacific,High income
Australia,AUS,SE.PRM.ENRR,104.86,1986,East Asia & Pacific,High income
Australia,AUS,SE.SEC.ENRR,137.56,2014,East Asia & Pacific,High income
Australia,AUS,SE.SEC.ENRR,131.92,1994,East Asia & Pacific,High income
Australia,AUS,SE.SEC.ENRR,136.88,2012,East Asia & Pacific,High income
Australia,AUS,SE.SEC.ENRR,162.61,2000,East Asia & Pacific,High income
Australia,AUS,SE.TER.ENRR,17.03,1971,East Asia & Pacific,High income
Australia,AUS,SE.TER.ENRR,19.5,1973,East Asia & Pacific,High income
Australia,AUS,SE.TER.ENRR,24.34,1977,East Asia & Pacific,High income
Australia,AUS,SE.TER.ENRR,26.9,1984,East Asia & Pacific,High income
Mali,MLI,SE.PRM.ENRR,24.53,1984,Sub-Saharan Africa,Low income
Mali,MLI,SE.PRM.ENRR,67.1,2003,Sub-Saharan Africa,Low income
Mali,MLI,SE.PRM.ENRR,51.48,1998,Sub-Saharan Africa,Low income
Mali,MLI,SE.PRM.ENRR,55.69,1999,Sub-Saharan Africa,Low income
Mali,MLI,SE.PRM.ENRR,78.59,2007,Sub-Saharan Africa,Low income
Mali,MLI,SE.PRM.ENRR,26.99,1977,Sub-Saharan Africa,Low income
Mali,MLI,SE.PRM.ENRR,33.18,1993,Sub-Saharan Africa,Low income
Mali,MLI,SE.SEC.ENRR,36.2,2009,Sub-Saharan Africa,Low income
Mali,MLI,SE.SEC.ENRR,7.48,1983,Sub-Saharan Africa,Low income
Mali,MLI,SE.SEC.ENRR,5.41,1974,Sub-Saharan Africa,Low income
Mali,MLI,SE.SEC.ENRR,14.98,1999,Sub-Saharan Africa,Low income
Mali,MLI,SE.SEC.ENRR,17.3,2000,Sub-Saharan Africa,Low income
Mali,MLI,SE.SEC.ENRR,23.75,2004,Sub-Saharan Africa,Low income
Mali,MLI,SE.TER.ENRR,0.14,1971,Sub-Saharan Africa,Low income
Mali,MLI,SE.TER.ENRR,1.46,1997,Sub-Saharan Africa,Low income
Mali,MLI,SE.TER.ENRR,0.33,1974,Sub-Saharan Africa,Low income
Mali,MLI,SE.TER.ENRR,2.06,2001,Sub-Saharan Africa,Low income
Mali,MLI,SE.TER.ENRR,0.49,1976,Sub-Saharan Africa,Low income
Mali,MLI,SE.TER.ENRR,5.32,2008,Sub-Saharan Africa,Low income
Mali,MLI,SE.ADT.LITR.ZS,24.0,2003,Sub-Saharan Africa,Low income
Mali,MLI,SE.ADT.LITR.ZS,9.43,1976,Sub-Saharan Africa,Low income
Mali,MLI,SE.ADT.LITR.ZS,33.56,2011,Sub-Saharan Africa,Low income
Mali,MLI,SE.XPD.TOTL.GD.ZS,2.23,1999,Sub-Saharan Africa,Low income
Mali,MLI,SE.XPD.TOTL.GD.ZS,2.65,1998,Sub-Saharan Africa,Low income
Mali,MLI,SE.XPD.TOTL.GD.ZS,3.87,2009,Sub-Saharan Africa,Low income
Mali,MLI,SE.XPD.TOTL.GD.ZS,3.53,2005,Sub-Saharan Africa,Low income
Oman,OMN,SE.PRM.ENRR,25.94,1974,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,81.98,1990,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,63.51,1984,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,92.37,1999,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,37.19,1976,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,48.73,1980,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,44.7,1978,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,88.69,2005,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,89.68,1997,Middle East & North Africa,High income
Oman,OMN,SE.PRM.ENRR,47.43,1979,Middle East & North Africa,High income
Oman,OMN,SE.SEC.ENRR,88.53,2005,Middle East & North Africa,High income
Oman,OMN,SE.SEC.ENRR,101.89,2011,Middle East & North Africa,High income
Oman,OMN,SE.SEC.ENRR,46.79,1991,Middle East & North Africa,High income
Oman,OMN,SE.TER.ENRR,4.47,1991,Middle East & North Africa,High income
Oman,OMN,SE.TER.ENRR,0.02,1980,Middle East & North Africa,High income
Oman,OMN,SE.TER.ENRR,0.01,1979,Middle East & North Africa,High income
Oman,OMN,SE.TER.ENRR,0.83,1986,Middle East & North Africa,High income
Oman,OMN,SE.TER.ENRR,5.36,1994,Middle East & North Africa,High income
Oman,OMN,SE.ADT.LITR.ZS,93.04,2015,Middle East & North Africa,High income
Oman,OMN,SE.XPD.TOTL.GD.ZS,3.86,2006,Middle East & North Africa,High income
Oman,OMN,SE.XPD.TOTL.GD.ZS,3.79,1986,Middle East & North Africa,High income
Oman,OMN,SE.XPD.TOTL.GD.ZS,3.12,1992,Middle East & North Africa,High income
Peru,PER,SE.PRM.ENRR,121.3,2000,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,121.02,1998,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,113.78,1978,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,101.42,2014,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,109.67,1974,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,116.59,1993,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,118.53,1994,Latin America & Caribbean,Upper middle income
Peru,PER,SE.PRM.ENRR,112.89,2008,Latin America & Caribbean,Upper middle income
Australia,AUS,SE.XPD.TOTL.GD.ZS,5.25,1994,East Asia & Pacific,High income
Australia,AUS,SE.XPD.TOTL.GD.ZS,5.1,2011,East Asia & Pacific,High income
Australia,AUS,SE.XPD.TOTL.GD.ZS,5.09,2009,East Asia & Pacific,High income
Australia,AUS,SE.XPD.TOTL.GD.ZS,5.89,1979,East Asia & Pacific,High income
Austria,AUT,SE.PRM.ENRR,100.23,2009,Europe & Central Asia,High income
Austria,AUT,SE.PRM.ENRR,101.39,2002,Europe & Central Asia,High income
Austria,AUT,SE.PRM.ENRR,101.28,1973,Europe & Central Asia,High income
Austria,AUT,SE.PRM.ENRR,104.29,1991,Europe & Central Asia,High income
Austria,AUT,SE.PRM.ENRR,100.16,1974,Europe & Central Asia,High income
Austria,AUT,SE.PRM.ENRR,99.58,1977,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,93.91,1985,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,106.77,1995,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,105.0,1992,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,100.47,2006,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,99.68,2004,Europe & Central Asia,High income
